SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
NAGREEKCAP,EQ,39,41,38,39.32,39.24,40.24,112129,4441165.03,13-Oct-2025,1089,INE245I01016
NAGREEKEXP,EQ,32.5,32.5,31.01,31.54,31.6,31.66,19214,609097.89,13-Oct-2025,327,INE123B01028
NAHARCAP,EQ,285.55,292.4,283.2,286.95,285.95,285.85,2656,766066.05,13-Oct-2025,66,INE049I01012
NAHARINDUS,EQ,118.15,120.5,117,117.7,117.47,117.49,13440,1590918.34,13-Oct-2025,501,INE289A01011
NAHARPOLY,EQ,317.8,324,306,309.5,307,314.05,13315,4174580.25,13-Oct-2025,1222,INE308A01027
NAHARSPING,EQ,207.99,207.99,202,203.06,203.5,205.08,14203,2884745.35,13-Oct-2025,436,INE290A01027
NGIL,EQ,31.74,32.4,30.47,30.76,30.9,31.74,56451,1752348.73,13-Oct-2025,600,INE236Y01012
NSIL,EQ,7636,7756,7600,7635,7643,7696.5,9603,73495186.50,13-Oct-2025,3108,INE023A01030
NAMAN,SM,84.5,85.9,84.5,85.85,85.9,82.05,2400,205000.00,13-Oct-2025,3,INE0RJM01010
NAMOEWASTE,SM,191.55,206.6,188,199.35,200,189.65,197600,39552480.00,13-Oct-2025,226,INE08NZ01012
NDL,EQ,3.25,3.25,3.18,3.2,3.21,3.22,1226130,3922304.82,13-Oct-2025,2014,INE875G01048
JAIPURKURT,EQ,38.15,38.18,36.51,37.24,37.25,37.44,1414,52759.90,13-Oct-2025,73,INE696V01013
NH,EQ,1769.8,1778,1745.1,1759,1764,1769.9,196429,345693475.40,13-Oct-2025,25374,INE410P01011
NARMADA,BE,25.99,26,24.52,25.43,25,25.34,147860,3762167.08,13-Oct-2025,361,INE117Z01011
NATCOPHARM,EQ,846,847.8,836,839.8,839,845.8,389540,327508111.60,13-Oct-2025,20795,INE987B01026
NATHBIOGEN,EQ,181.9,181.9,176,176.35,176.05,177.38,38412,6883428.58,13-Oct-2025,678,INE448G01010
NATIONALUM,EQ,223,226.23,221.37,225.38,226.22,224.3,8749565,1966293717.42,13-Oct-2025,84291,INE139A01034
NFL,EQ,92.7,94.15,92.65,93.77,93.7,93.35,621091,58114647.93,13-Oct-2025,8898,INE870D01012
NHIT,IV,141.6,141.9,141.5,141.9,141.9,141.5,75000,10625000.00,13-Oct-2025,3,INE0H7R23014
NATCAPSUQ,BE,237.6,239,227.25,228.75,231.95,238.8,2617,606712.65,13-Oct-2025,101,INE936B01015
NAVA,EQ,621,627.8,619.45,622.3,622,624.45,149568,93209754.40,13-Oct-2025,7547,INE725A01030
NAVINFLUOR,EQ,4749,4819.9,4717,4809.7,4810,4741.1,65265,312572575.80,13-Oct-2025,14178,INE048G01026
NAVKARCORP,EQ,119.53,122,118,120.86,121.2,119.05,256018,30630871.49,13-Oct-2025,3288,INE278M01019
NAVKARURB,BE,2.29,2.29,2.24,2.24,2.24,2.29,386669,873051.97,13-Oct-2025,138,INE268H01044
NAVNETEDUL,EQ,156.99,156.99,154.73,155.89,155.58,157.06,132709,20672863.92,13-Oct-2025,2962,INE060A01024
NAZARA,EQ,265,270.3,262.3,268.25,267.25,264.95,719651,192572009.70,13-Oct-2025,8408,INE418L01047
NBCC,EQ,111.97,114,110.63,113.29,113.16,112.66,7718254,869525715.52,13-Oct-2025,48221,INE095N01031
NCC,EQ,209,210.96,207.02,208.32,208.42,210.78,997864,207845356.79,13-Oct-2025,13058,INE868B01028
NCLIND,EQ,202,205.99,200.28,204.21,205,201.68,41749,8449790.06,13-Oct-2025,1019,INE732C01016
NDLVENTURE,BE,85.95,85.95,83.15,83.76,83.2,84.25,10098,851628.80,13-Oct-2025,59,INE353A01023
NDRAUTO,EQ,995,1018.9,983,988,986.9,997,26142,26024118.10,13-Oct-2025,4042,INE07OG01012
NDTV,EQ,94.6,99.7,94.6,95.08,95,105.03,1923062,184514036.03,13-Oct-2025,12558,INE155G01029
NECLIFE,BE,13.86,13.87,13.86,13.86,13.86,14.1,141611,1963356.83,13-Oct-2025,244,INE023H01027
NELCAST,EQ,113,114.79,108.61,109.81,109,113.55,111874,12448198.51,13-Oct-2025,2044,INE189I01024
NELCO,EQ,877.95,878.3,867,871.75,872,877.95,32533,28347087.95,13-Oct-2025,3224,INE045B01015
NEOGEN,EQ,1502.4,1515,1486.1,1496.4,1496.5,1510.4,10333,15478171.90,13-Oct-2025,2295,INE136S01016
NEPHROCARE,ST,138.6,140,136.9,138.95,140,143.3,8400,1161680.00,13-Oct-2025,20,INE0SUN01013
NEPTUNE,SM,159.2,160,159.2,160,160,159.2,3000,478400.00,13-Oct-2025,3,INE156901014
NESCO,EQ,1363.7,1373.3,1351.6,1360,1358,1363.7,39285,53463191.90,13-Oct-2025,6628,INE317F01035
NESTLEIND,EQ,1199,1200.8,1181.9,1188.1,1185.2,1199.5,1062394,1262082924.90,13-Oct-2025,27136,INE239A01024
CBAZAAR,SM,3.65,3.75,3.65,3.65,3.65,3.85,208000,760800.00,13-Oct-2025,18,INE518X01015
NETWEB,EQ,4008,4077,3874.9,3889.5,3885,4027.5,2183625,8678285671.90,13-Oct-2025,174156,INE0NT901020
NPST,EQ,1885,1940,1880,1902.2,1909.9,1898.4,7129,13606021.90,13-Oct-2025,1373,INE0FFK01017
NETWORK18,EQ,52.05,52.22,51.48,51.62,51.66,52.4,1731042,89548396.88,13-Oct-2025,11150,INE870H01013
NEULANDLAB,EQ,16205,16776,16205,16315,16215,16316,71620,1182870100.00,13-Oct-2025,26675,INE794A01010
NEWGEN,EQ,870.05,871,861.1,866,866.25,871.9,169276,146548539.35,13-Oct-2025,13620,INE619B01017
NEWJAISA,ST,40.6,40.7,40.6,40.7,40.7,40.6,13500,548550.00,13-Oct-2025,7,INE0PW501021
NMSTEEL,SM,32,34,32,32.5,32.5,31.8,20800,681520.00,13-Oct-2025,13,INE0TP801012
NEXTMEDIA,EQ,6.67,6.92,6.67,6.79,6.84,6.88,10475,71144.09,13-Oct-2025,61,INE747B01016
NXST,RR,161.7,162.4,160.65,161.25,161.4,161.65,128279,20731187.43,13-Oct-2025,2550,INE0NDH25011
NGLFINE,EQ,1562,1562,1469.7,1496.3,1485,1540.2,9350,14294785.70,13-Oct-2025,991,INE887E01022
NHPC,EQ,86.25,87.79,85.2,86.45,86.6,86.94,15292737,1328531480.03,13-Oct-2025,64876,INE848E01016
NIBE,EQ,1327.1,1327.1,1290,1297,1297.5,1335.5,26309,34336118.80,13-Oct-2025,3056,INE149O01018
NIDAN,SM,18.5,18.5,18.05,18.05,18.05,18.1,3000,54950.00,13-Oct-2025,3,INE0J6L01013
NIITMTS,EQ,330.4,330.45,326.9,329.8,330,330.4,38879,12792230.10,13-Oct-2025,4020,INE342G01023
NIITLTD,EQ,105.6,106.61,105.04,105.59,105.6,106.93,135904,14351526.61,13-Oct-2025,2212,INE161A01038
NIKITA,SM,144.1,151,142,146.5,146,149.45,114000,16856820.00,13-Oct-2025,90,INE0FLF01015
NILAINFRA,EQ,10.5,10.58,10.22,10.3,10.34,10.62,651226,6726076.69,13-Oct-2025,1496,INE937C01029
NILASPACES,BE,18.7,19.97,18.26,19.07,18.92,19.14,827302,15879081.58,13-Oct-2025,1595,INE00S901012
NILKAMAL,EQ,1550,1590,1550,1584.9,1589,1565.4,1333,2103871.20,13-Oct-2025,241,INE310A01015
NINSYS,EQ,436.4,442.95,431.1,440.65,442,443.05,2620,1147336.80,13-Oct-2025,161,INE395U01014
BANKBEES,EQ,584.21,586,581.02,584.58,585,584.98,725588,423910548.75,13-Oct-2025,7854,INF204KB15I9
CONSUMBEES,EQ,136.66,136.82,135.43,136.18,136.3,136.66,114472,15592428.34,13-Oct-2025,1443,INF204KA1LD7
DIVOPPBEES,EQ,79.35,79.35,77.74,78.45,78.72,78.71,67437,5281590.41,13-Oct-2025,1177,INF204KA1MS3
NV20BEES,EQ,149.17,150.89,147.51,149.4,149.3,149.91,16800,2505878.38,13-Oct-2025,369,INF204KB18I3
GOLDBEES,EQ,102.6,102.75,101.6,102.65,102.72,100.67,50586865,5185945093.81,13-Oct-2025,131649,INF204KB17I5
HNGSNGBEES,EQ,520,534.66,509.99,529.37,526.25,535.76,591535,310378208.57,13-Oct-2025,17952,INF204KB19I1
INFRABEES,EQ,946.84,947.28,941.27,945.53,946.5,946.84,11994,11323319.57,13-Oct-2025,583,INF732E01268
ITBEES,EQ,38.48,38.79,38.23,38.49,38.52,38.78,5904570,227078437.38,13-Oct-2025,19491,INF204KB15V2
JUNIORBEES,EQ,737.61,737.9,731.21,735.97,736.41,736.88,240905,176895560.91,13-Oct-2025,17359,INF732E01045
LIQUIDBEES,EQ,1000,1000.97,999.99,999.99,1000,1000,2818015,2818000811.95,13-Oct-2025,4056,INF732E01037
LTGILTBEES,EQ,28.94,28.99,28.93,28.96,28.96,28.96,1392880,40322760.27,13-Oct-2025,970,INF204KB1882
MID150BEES,EQ,224.99,224.99,222.14,223.56,223.33,223.48,494171,110170163.35,13-Oct-2025,8234,INF204KB1V68
NIF100BEES,EQ,273.3,273.55,272,272.69,273.2,273.77,9782,2666855.26,13-Oct-2025,462,INF204K014N5
NIFTYBEES,EQ,285.15,285.15,283.69,284.64,284.9,285.52,3939547,1120109047.32,13-Oct-2025,59502,INF204KB14I2
PSUBNKBEES,EQ,85.83,86.22,85.09,86.09,86.07,85.83,3399882,292194038.82,13-Oct-2025,6319,INF204KB16I7
SHARIABEES,EQ,496.27,498.86,490.71,492.03,493.99,496.27,15290,7530289.83,13-Oct-2025,1116,INF732E01128
NAM-INDIA,EQ,865,907,860.45,884.55,886,871.85,1323076,1178931127.90,13-Oct-2025,45570,INE298J01013
LIQGRWBEES,EQ,1011.6,1011.62,1011.6,1011.6,1011.62,1011.48,68242,69034637.13,13-Oct-2025,35,INF204KC1FU1
MANUFGBEES,EQ,150.49,152.98,149.48,150.12,150,150.48,11059,1661333.41,13-Oct-2025,110,INF204KC1GH6
AUTOBEES,EQ,278.44,278.44,272.91,273.94,274.16,274.74,189686,51977503.22,13-Oct-2025,5023,INF204KC1337
PHARMABEES,EQ,22.2,22.91,22.2,22.71,22.73,22.77,2986042,67762987.25,13-Oct-2025,10073,INF204KC1089
SILVERBEES,EQ,157.76,164.9,156.63,164.34,164.69,153.92,86689491,13976678942.29,13-Oct-2025,270498,INF204KC1402
SNXT30BEES,EQ,39.4,39.54,38.62,39.3,39.49,39.4,7787,306639.98,13-Oct-2025,144,INF204KC1EZ3
NIRAJ,EQ,35,35.78,30.37,32.78,32.7,35.04,593810,19215122.12,13-Oct-2025,5438,INE368I01016
NIRAJISPAT,EQ,284.9,284.9,252,267.45,255,279.3,291,80874.40,13-Oct-2025,42,INE326T01011
NIRMAN,SM,184.8,192.9,184.8,184.8,184.8,194.5,318300,59339655.00,13-Oct-2025,625,INE0OK701014
NITCO,EQ,114.8,114.99,111.1,111.95,111.28,114.02,114950,12981682.19,13-Oct-2025,3007,INE858F01012
NITINSPIN,EQ,323,327.9,314.1,325.6,326.15,321.1,75478,24506115.15,13-Oct-2025,2250,INE229H01012
NITIRAJ,EQ,198.03,204.85,198,199,199,200.07,537,107344.55,13-Oct-2025,35,INE439T01012
NIVABUPA,EQ,79,79.31,77.16,77.21,77.2,79.34,1646509,127913861.53,13-Oct-2025,15971,INE995S01015
NKIND,EQ,66.5,70.6,66.5,68.81,69.09,70.53,2561,178907.00,13-Oct-2025,61,INE542C01019
NLCINDIA,EQ,269.75,271.2,266.25,269.95,270.25,270.05,1858628,499446187.20,13-Oct-2025,29780,INE589A01014
NMDC,EQ,77,77.35,76.35,77.15,77.15,77.13,10600238,814756519.61,13-Oct-2025,39793,INE584A01023
NSLNISP,EQ,44.91,44.91,43.84,44.21,44.26,44.93,2805576,123895337.02,13-Oct-2025,10995,INE0NNS01018
NOCIL,EQ,180.66,189,179.11,184.76,184.2,181.34,360057,65674735.21,13-Oct-2025,7749,INE163A01018
NOIDATOLL,EQ,3.95,3.95,3.95,3.95,3.95,3.77,61702,243722.90,13-Oct-2025,37,INE781B01015
NORBTEAEXP,BE,50.97,50.97,50.72,50.72,50.72,50.97,224,11363.78,13-Oct-2025,13,INE369C01017
NECCLTD,EQ,20.42,20.6,20.01,20.16,20.23,20.25,45747,924991.42,13-Oct-2025,363,INE553C01016
NORTHARC,EQ,271.1,272.7,266.15,270.35,267,270.3,373499,100570936.20,13-Oct-2025,8525,INE850M01015
NOVAAGRI,EQ,45.75,47.1,45.75,46.35,46.7,46.7,112180,5206982.20,13-Oct-2025,1451,INE02H701025
NRBBEARING,EQ,270,270,261.6,263.25,263,272.2,233132,61692547.70,13-Oct-2025,11697,INE349A01021
NIBL,EQ,30.5,30.98,28.3,29.38,30.6,30.92,51785,1550902.28,13-Oct-2025,491,INE047O01014
NTPCGREEN,EQ,100.07,100.71,98.45,98.7,98.66,99.58,4739235,469376530.84,13-Oct-2025,30103,INE0ONG01011
NTPC,EQ,337.95,342.1,336.2,341.7,342,339.7,6663149,2264746359.80,13-Oct-2025,94980,INE733E01010
NUCLEUS,EQ,1016,1016,1000,1005.95,1007.45,1009.95,18291,18440791.35,13-Oct-2025,2045,INE096B01018
NRL,EQ,71.75,71.75,67.3,67.96,68.4,70.86,119322,8225385.88,13-Oct-2025,2033,INE0JM501013
NURECA,EQ,232.33,239.9,226.84,236.87,236.5,232.33,19868,4624951.66,13-Oct-2025,704,INE0DSF01015
NUVAMA,EQ,7210,7260,7124.5,7199.5,7190,7235.5,130344,938820177.50,13-Oct-2025,20096,INE531F01015
NUVOCO,EQ,428,433.85,427.45,429.1,430,432.85,94578,40672204.05,13-Oct-2025,10184,INE118D01016
OBEROIRLTY,EQ,1592.2,1604,1570.1,1588,1585,1599.6,413785,656407124.90,13-Oct-2025,12524,INE093I01010
OBSCP,SM,295,304,295,303.55,304,293,20400,6138000.00,13-Oct-2025,17,INE0YHV01011
OCCLLTD,EQ,128,128.5,125.25,127.3,127.95,127.73,51545,6521486.95,13-Oct-2025,743,INE0PK601023
ODIGMA,BE,41.42,42.8,41,42.43,42.73,40.86,37284,1561207.17,13-Oct-2025,739,INE054301028
ONGC,EQ,245,245.68,241.38,244.09,244,246.34,12607116,3065608506.98,13-Oct-2025,116131,INE213A01029
OILCOUNTUB,EQ,77.19,77.19,72.01,72.46,72.1,74.11,23996,1744852.32,13-Oct-2025,818,INE591A01010
OIL,EQ,415,418.05,407.15,416.45,414.5,418.2,2991227,1239210746.85,13-Oct-2025,33771,INE274J01014
OLAELEC,BE,49,51,48.5,50.27,49.99,49.7,17433409,864939253.83,13-Oct-2025,47311,INE0LXG01040
OLECTRA,EQ,1509.7,1511.2,1470,1476.4,1471.9,1517.4,415533,616833353.90,13-Oct-2025,24666,INE260D01016
OMFREIGHT,BE,99.04,99.04,96.22,99.03,99.04,94.33,856454,84815325.74,13-Oct-2025,3707,INE1BZC01019
OMINFRAL,EQ,126.73,128.56,123.2,124.5,124.16,128.66,117191,14733790.00,13-Oct-2025,2688,INE239D01028
OMAXAUTO,BE,129,131.95,122.86,125.49,125.6,129.33,38814,4861432.18,13-Oct-2025,288,INE090B01011
OMAXE,EQ,82.6,84.27,81.73,82.12,82.22,83.6,115217,9478504.62,13-Oct-2025,1653,INE800H01010
OMFURN,SM,130,130,120.65,120.65,120.65,120.55,4800,599340.00,13-Oct-2025,4,INE338Y01016
OMKARCHEM,BZ,5,5.48,5,5.19,5.47,5.23,23014,119054.91,13-Oct-2025,93,INE474L01016
ONDOOR,SM,136.45,136.45,135,135,135,139.95,2100,285690.00,13-Oct-2025,6,INE00ER01015
PAYTM,EQ,1235,1257.2,1231.1,1249.4,1246.4,1236.9,3491141,4354204542.30,13-Oct-2025,74492,INE982J01020
MOBIKWIK,EQ,280.85,281,274,275.75,275.5,282.25,1559449,431470433.00,13-Oct-2025,22297,INE0HLU01028
ONEPOINT,EQ,49,49.28,47.45,47.94,47.91,49.71,224328,10864430.96,13-Oct-2025,1633,INE840Y01029
OLIL,SM,290.45,294.9,290.45,294.9,294.9,290.3,2400,702420.00,13-Oct-2025,2,INE0OPS01011
ONELIFECAP,EQ,12.13,12.99,12.13,12.23,12.22,12.56,10363,128229.81,13-Oct-2025,111,INE912L01015
ONESOURCE,EQ,1861,1882.4,1828.7,1849.8,1841,1870.7,108599,201232527.00,13-Oct-2025,16487,INE013P01021
ONMOBILE,EQ,68.65,70.36,68.32,69.3,69.53,69.36,523681,36276656.57,13-Oct-2025,4189,INE809I01019
ONWARDTEC,EQ,317.35,317.35,303,306.9,307.8,314.6,23161,7154449.20,13-Oct-2025,973,INE229A01017
ONYX,SM,41.4,44.5,41.4,43.35,44.5,41.5,8000,342900.00,13-Oct-2025,4,INE0WVU01018
OPTIEMUS,EQ,678,686.25,669.25,675.65,675,681.6,166792,112699260.40,13-Oct-2025,9039,INE350C01017
OPTIVALUE,SM,90.75,90.75,87.7,89,89,91.45,56000,4993200.00,13-Oct-2025,35,INE15B101011
OFSS,EQ,9190,9274,9076.5,9197,9185,9213,215451,1977124615.00,13-Oct-2025,23988,INE881D01027
ORBTEXP,EQ,221.9,225,202.2,210.26,215,219.15,44523,9389378.06,13-Oct-2025,1559,INE231G01010
ORCHASP,EQ,3.42,3.74,3.34,3.74,3.74,3.4,3204112,11604218.69,13-Oct-2025,1733,INE215B01022
ORCHPHARMA,EQ,745.6,745.6,726.05,728.3,730.9,745.6,22718,16661455.75,13-Oct-2025,2850,INE191A01027
ORIANA,SM,2777,2820,2670.05,2749.45,2755,2781.8,49125,135350850.00,13-Oct-2025,478,INE0OUT01019
ORICONENT,EQ,54.34,55.69,54,54.98,55.69,54.54,213428,11671485.28,13-Oct-2025,1219,INE730A01022
ORIENTBELL,EQ,296.15,299.65,290,292.15,294,301.2,5219,1526143.00,13-Oct-2025,445,INE607D01018
ORIENTCEM,EQ,222,222.01,218.47,219.35,219.5,221.37,227053,49881853.83,13-Oct-2025,6926,INE876N01018
ORIENTCER,EQ,36.97,36.97,36.03,36.23,36.25,36.97,21809,792006.44,13-Oct-2025,294,INE569C01020
ORIENTELEC,EQ,201,207.28,201,203.59,203,202.42,189278,38605842.25,13-Oct-2025,7392,INE142Z01019
GREENPOWER,EQ,13.05,13.05,12.84,12.91,12.94,13.04,2077675,26791955.92,13-Oct-2025,6353,INE999K01014
ORIENTHOT,EQ,128.85,129,126.19,127.81,127.3,128.85,165014,21018531.92,13-Oct-2025,6575,INE750A01020
ORIENTPPR,EQ,26.15,26.44,24.9,25.91,25.91,26.45,325898,8432635.96,13-Oct-2025,1674,INE592A01026
ORIENTLTD,EQ,84.85,87.4,83,83.25,83.15,84.85,2433,203894.48,13-Oct-2025,65,INE609C01024
ORIENTTECH,EQ,450,494.9,426.1,475.65,473.05,451.1,2819424,1315306043.40,13-Oct-2025,43882,INE0PPK01015
OAL,EQ,334,342.85,330.35,332.2,333.9,336.5,7011,2344746.25,13-Oct-2025,596,INE959C01023
ORIENTALTL,EQ,9.92,10.22,9.73,10.03,10.01,10.12,169190,1698385.12,13-Oct-2025,632,INE998H01012
OBCL,EQ,55.02,55.79,54.1,54.7,55.28,55.01,15886,871873.35,13-Oct-2025,75,INE426Z01016
ORISSAMINE,EQ,5578,5589,5380.1,5425.8,5440,5574.4,24160,131580245.30,13-Oct-2025,7789,INE725E01024
ORTEL,BZ,1.63,1.63,1.58,1.63,1.63,1.56,3445,5551.46,13-Oct-2025,24,INE849L01019
ORTINGLOBE,BE,11.6,12.2,11.53,11.62,11.6,11.77,7756,90758.51,13-Oct-2025,29,INE749B01020
OSELDEVICE,ST,650.8,650.8,624.05,633.4,624.05,619.85,30000,19384920.00,13-Oct-2025,57,INE0RMF01018
OSIAHYPER,BE,21.17,21.85,20.87,20.9,20.87,21.97,730952,15460984.81,13-Oct-2025,1117,INE06IR01021
OSWALAGRO,EQ,71.1,71.98,70.5,71.05,71.33,72.08,35105,2506059.21,13-Oct-2025,986,INE142A01012
OSWALGREEN,EQ,40,40,38.77,39.18,39.39,40,189316,7420491.68,13-Oct-2025,2559,INE143A01010
OSWALPUMPS,EQ,773.95,773.95,756.1,759.45,758.25,773.95,229609,174955781.85,13-Oct-2025,11194,INE0BYP01024
OWAIS,SM,539,554.9,535,551.95,554.7,528.85,48400,26300170.00,13-Oct-2025,337,INE0R8M01017
PNGJL,EQ,662,667.3,656.6,661.85,662.35,663.75,212101,140489616.45,13-Oct-2025,10197,INE953R01016
PSRAJ,ST,272,275,261,273.85,275,271,20000,5434500.00,13-Oct-2025,11,INE0XUS01012
PGHH,EQ,14078,14269,14078,14179,14100,14292,4375,62113143.00,13-Oct-2025,2549,INE179A01014
PROPEQUITY,SM,178,178,177.2,177.75,178,183,4200,746640.00,13-Oct-2025,7,INE0KN801013
PACEDIGITK,EQ,222.25,222.85,214.01,214.77,214.76,224.56,1970691,430853545.89,13-Oct-2025,23729,INE0S3G01027
PAGEIND,EQ,41325,41535,40610,41010,41080,41640,28590,1173012040.00,13-Oct-2025,11687,INE761H01022
PAISALO,EQ,39.15,39.18,37.63,37.88,37.74,39.44,6434969,246034160.18,13-Oct-2025,17554,INE420C01059
PAKKA,EQ,146.8,146.8,143.25,144.67,144.01,146.9,111710,16104589.47,13-Oct-2025,1896,INE551D01018
PALASHSECU,EQ,120.3,120.3,117.35,117.47,119.72,118.55,1315,155863.96,13-Oct-2025,77,INE471W01019
PALREDTEC,EQ,67,70.78,63.68,66.69,68,67.94,51197,3454542.56,13-Oct-2025,899,INE218G01033
PANACEABIO,EQ,430.25,441.5,425.05,440.2,439.95,435.45,127370,55289404.95,13-Oct-2025,6753,INE922B01023
PANACHE,BE,437.1,437.1,437.1,437.1,437.1,446,4136,1807845.60,13-Oct-2025,55,INE895W01019
PANAMAPET,EQ,277.3,278.5,273,274.75,276.8,277.95,26094,7158375.15,13-Oct-2025,1734,INE305C01029
PANSARI,EQ,263.95,263.95,253,259.65,259,256.95,185,47845.20,13-Oct-2025,60,INE697V01011
PAR,BE,100.01,105.84,100.01,102.14,102.05,103.45,7737,789559.89,13-Oct-2025,93,INE04LG01015
PARADEEP,EQ,178,181.85,176.35,179.09,178.75,177.15,5731659,1024840128.32,13-Oct-2025,45384,INE088F01024
PARAGMILK,EQ,277.8,280,272.5,277.15,276.35,278.75,427687,118121098.45,13-Oct-2025,16759,INE883N01014
PARAGON,SM,56.05,59,56.05,57.95,58,56.3,20400,1187820.00,13-Oct-2025,15,INE0N4G01012
PARAMATRIX,SM,78.95,78.95,78.95,78.95,78.95,79.8,22800,1800060.00,13-Oct-2025,2,INE0S2W01018
PARACABLES,EQ,44.88,45.08,43.5,43.83,43.96,44.88,537698,23594957.10,13-Oct-2025,3737,INE074B01023
PSFL,SM,34.55,34.75,34.55,34.75,34.75,35.5,4000,138600.00,13-Oct-2025,2,INE0Q6001012
PARAS,EQ,718.35,718.35,702.05,707.6,708.5,721.95,375117,266231915.75,13-Oct-2025,18214,INE045601023
PARASPETRO,EQ,2.26,2.28,2.21,2.24,2.23,2.22,77648,174468.94,13-Oct-2025,413,INE162C01024
PARIN,ST,532,532,529,529.35,529.7,544,4000,2118700.00,13-Oct-2025,4,INE00U801010
PARKHOTELS,EQ,154.86,154.86,151.5,151.91,152.5,155.02,131869,20073286.64,13-Oct-2025,3049,INE988S01028
PARSVNATH,BE,15,15.6,14.61,15.21,15.25,15.02,577133,8832709.30,13-Oct-2025,588,INE561H01026
PARTH,ST,255.45,255.45,249,255.45,255.45,243.3,46400,11794200.00,13-Oct-2025,52,INE1H7V01011
PARTYCRUS,SM,76.9,76.9,76,76,76,74.7,3000,228900.00,13-Oct-2025,3,INE06ZX01015
PASHUPATI,EQ,705.05,710,704,705,705,707,688,486054.50,13-Oct-2025,49,INE124Y01010
PASUPTAC,EQ,44.25,44.69,43.89,44.22,44,44.32,17213,759378.66,13-Oct-2025,335,INE818B01023
PATANJALI,EQ,590,594.05,581.85,589.8,588.1,594.1,553234,325407673.05,13-Oct-2025,15737,INE619A01035
PATELENG,EQ,37.39,37.4,36.88,37.16,37.22,37.29,1355316,50318225.49,13-Oct-2025,11265,INE244B01030
PATINTLOG,EQ,14.16,14.49,14.16,14.23,14.22,14.36,79390,1133607.16,13-Oct-2025,364,INE529D01014
PATELRMART,EQ,226,231.49,225.05,230.24,230.4,226.57,122499,28065647.66,13-Oct-2025,2783,INE0R8B01010
PATILAUTOM,SM,172,172,168.05,169.8,169,173,26400,4480140.00,13-Oct-2025,14,INE17GV01016
PATTECH,ST,107.25,107.25,107.25,107.25,107.25,109,1500,160875.00,13-Oct-2025,1,INE0NZW01014
PAVNAIND,EQ,42.3,42.3,38.7,39.14,39.4,40.13,212717,8609715.29,13-Oct-2025,2292,INE07S101038
POLICYBZR,EQ,1745.4,1752.3,1711.6,1719.3,1719,1745.4,693043,1199743113.00,13-Oct-2025,55491,INE417T01026
PCJEWELLER,EQ,12.89,12.92,12.4,12.43,12.45,12.84,70430935,885862636.43,13-Oct-2025,53406,INE785M01021
PCBL,EQ,385.45,385.8,381.05,382.75,382.6,387.55,283275,108443074.20,13-Oct-2025,9080,INE602A01031
PDSL,EQ,310.3,310.3,298.1,299.7,300,310.4,236797,71768326.90,13-Oct-2025,8794,INE111Q01021
PGIL,EQ,1296.1,1325.6,1291.2,1318.1,1310,1302,41703,54689187.90,13-Oct-2025,6580,INE940H01022
PEARLPOLY,EQ,29.26,29.94,29.15,29.41,29.15,29.81,11360,334990.40,13-Oct-2025,113,INE844A01013
PELATRO,SM,394.95,395,389,394.7,394.95,380,4800,1891725.00,13-Oct-2025,13,INE0VG601013
PENINLAND,EQ,34.3,34.3,33.6,33.78,33.96,34.4,194069,6574557.64,13-Oct-2025,2185,INE138A01028
PENIND,EQ,241.39,241.39,234,236.55,235.55,241.71,335676,79325861.89,13-Oct-2025,7719,INE932A01024
PENTAGON,SM,72,73,70,72.2,73,69.45,25000,1793650.00,13-Oct-2025,19,INE0ORS01017
PERSISTENT,EQ,5327.9,5338.6,5202,5329.7,5331,5357.7,291416,1539105860.50,13-Oct-2025,34403,INE262H01021
PCCL,SM,177,184.9,177,182.15,184.9,175.1,10000,1809260.00,13-Oct-2025,23,INE998U01015
PETRONET,EQ,279.8,281.8,277.25,281.2,281.25,281.45,1208427,337929772.25,13-Oct-2025,25886,INE347G01014
PFIZER,EQ,5270,5578.5,5270,5529.5,5491,5333,51067,278650733.50,13-Oct-2025,9688,INE182A01018
PGEL,EQ,577.05,594.9,577.05,583.75,583.3,585.95,4863861,2849546978.25,13-Oct-2025,66040,INE457L01029
PHANTOMFX,ST,240.5,243.8,237,237.4,237,239.9,16200,3886710.00,13-Oct-2025,32,INE0MLZ01019
PHOGLOBAL,SM,20.6,20.6,20.2,20.2,20.2,21.1,8000,162700.00,13-Oct-2025,4,INE0FPO01018
PIIND,EQ,3524.7,3597.3,3503.2,3544.7,3546.5,3564.6,584774,2071408978.40,13-Oct-2025,42462,INE603J01030
PICCADIL,EQ,647.9,666,641.7,651.55,652.8,647.9,95632,62501353.75,13-Oct-2025,11448,INE546C01010
PPSL,ST,13.7,13.7,13.5,13.5,13.5,13.9,12000,162750.00,13-Oct-2025,4,INE0YAL01017
PIDILITIND,EQ,1497.7,1517,1497.7,1513.5,1511.9,1510.6,436390,659917668.00,13-Oct-2025,20098,INE318A01026
PILITA,EQ,13.29,13.29,13.05,13.1,13.05,13.33,42130,552886.81,13-Oct-2025,292,INE600A01035
PILANIINVS,EQ,5316.5,5319.5,5260.5,5283.5,5276,5296.5,1829,9666127.00,13-Oct-2025,450,INE417C01014
PIONEEREMB,EQ,35.21,35.84,35,35.08,35.03,36.01,5142,181121.28,13-Oct-2025,99,INE156C01018
